GlobalEventID	MentionIdentifier
718132797	http://www.channelnewsasia.com/news/asiapacific/cambodia-sends-maids-to-hk-to-plug-gap-after-abuse-scandals-9813958
718094996	http://www.channelnewsasia.com/news/asiapacific/man-burnt-to-death-in-johor-car-accident-report-9812658
718095526	http://www.channelnewsasia.com/news/asiapacific/man-burnt-to-death-in-johor-car-accident-report-9812658
722272819	http://www.straitstimes.com/world/middle-east/25-killed-in-recent-iran-unrest-judiciary
722272820	http://www.straitstimes.com/world/middle-east/25-killed-in-recent-iran-unrest-judiciary
722273425	http://www.straitstimes.com/world/middle-east/25-killed-in-recent-iran-unrest-judiciary
719942883	http://www.straitstimes.com/asia/east-asia/north-korea-accepts-seouls-offer-of-talks-next-week-yonhap
713024641	http://www.channelnewsasia.com/news/world/ramirez-waiting-for--right-time--to-return-to-venezuela-9476290
713025636	http://www.channelnewsasia.com/news/world/ramirez-waiting-for--right-time--to-return-to-venezuela-9476290
713025846	http://www.channelnewsasia.com/news/world/ramirez-waiting-for--right-time--to-return-to-venezuela-9476290
713028471	http://www.channelnewsasia.com/news/world/ramirez-waiting-for--right-time--to-return-to-venezuela-9476290
713028472	http://www.channelnewsasia.com/news/world/ramirez-waiting-for--right-time--to-return-to-venezuela-9476290
714274180	http://www.channelnewsasia.com/news/world/corsica-s-nationalists-dream-bigger-after-election-win-9490114
714274181	http://www.channelnewsasia.com/news/world/corsica-s-nationalists-dream-bigger-after-election-win-9490114
714275181	http://www.channelnewsasia.com/news/world/corsica-s-nationalists-dream-bigger-after-election-win-9490114
714275182	http://www.channelnewsasia.com/news/world/corsica-s-nationalists-dream-bigger-after-election-win-9490114
716891265	http://www.asiaone.com/world/least-16-hurt-after-car-drives-crowd-melbourne
716808323	http://www.asiaone.com/world/least-16-hurt-after-car-drives-crowd-melbourne
716894471	http://www.asiaone.com/world/least-16-hurt-after-car-drives-crowd-melbourne
720497905	http://www.straitstimes.com/world/united-states/bannon-backs-away-from-his-published-criticism-of-trumps-son
720510871	http://www.straitstimes.com/world/united-states/bannon-backs-away-from-his-published-criticism-of-trumps-son
720511783	http://www.straitstimes.com/world/united-states/bannon-backs-away-from-his-published-criticism-of-trumps-son
